price,latitude,longitude,surface_area,num_of_room,floor,num_floors_in_building,finish_condition,form_of_property,balcony_garden_terrace,parking_space,heating
917000,52.17991,20.94782,83.55,4,0,2,for finishing,full ownership,"Balcony, Terrace, Garden",garage/parking space,gas
815000,52.23614,21.00817,90.26,5,1,2,for finishing,full ownership,Balcony,garage/parking space,gas
917000,52.23614,21.00817,83.55,4,0,2,for finishing,full ownership,"Balcony, Terrace, Garden",garage/parking space,gas
866000,52.19512,20.88379,83.55,4,0,2,for finishing,full ownership,"Terrace, Garden",garage/parking space,gas
815000,52.17991,20.94782,90.26,5,1,2,for finishing,full ownership,"Balcony, Terrace, Garden",garage/parking space,gas
866000,52.19512,20.88379,90.26,5,1,2,for finishing,full ownership,"Balcony, Terrace, Garden",garage/parking space,gas
815000,52.19512,20.88379,90.26,5,1,2,for finishing,full ownership,Balcony,garage/parking space,gas
917000,52.19512,20.88379,83.55,4,0,2,for finishing,full ownership,"Balcony, Terrace, Garden",garage/parking space,gas
666666,52.2424053,20.9773615,34.27,2,1,11,for living,cooperative ownership right to the premises,,,municipal
1349000,52.1682028,21.0405323,61.5,3,0,6,for living,full ownership,Garden,garage/parking space,municipal
369500,52.23614,21.00817,31.8,1,1,2,for finishing,full ownership,Balcony,,municipal
1730250,52.45706,21.00669,115.29,2,4,4,for finishing,,Terrace,garage/parking space,other
,52.198946,20.8891859,33.85,1,0,6,for finishing,full ownership,,garage/parking space,
,52.20049,20.89862,50.24,3,3,3,for finishing,full ownership,Balcony,garage/parking space,other
976250,52.12489,20.759901,78.1,3,0,1,for finishing,full ownership,,garage/parking space,gas
747300,52.431713,20.713303,70.5,3,0,3,for finishing,full ownership,Garden,garage/parking space,municipal
299280,52.432823,20.724874,25.8,1,0,1,for finishing,full ownership,Garden,,gas
562939,52.2455535,21.1112204,33.31,1,1,4,for finishing,full ownership,,garage/parking space,other
768712,52.1127568,20.6514903,77.71,3,0,,,full ownership,Garden,,gas
,52.32603,20.95124,50.21,2,1,3,for finishing,full ownership,,garage/parking space,other
330382,52.23842,21.08812,16.2,1,3,3,for finishing,full ownership,,,
1695000,52.2595722,20.9799119,73.59,3,4,6,for living,full ownership,Balcony,garage/parking space,municipal
1150000,52.317736,20.96838,58.0,3,6,7,,,Balcony,garage/parking space,
,52.1987396,21.0818246,63.2,3,3,6,for finishing,full ownership,,garage/parking space,
330382,52.23842,21.08812,16.2,1,3,3,for finishing,full ownership,,,
1400000,52.20705,21.18762,92.19,4,0,2,for finishing,,Garden,garage/parking space,
1400000,52.20723,21.1873,89.49,4,1,2,for finishing,full ownership,Balcony,garage/parking space,
899000,52.35868,21.1131856,130.25,6,1,1,for living,full ownership,Balcony,garage/parking space,gas
799999,52.1653969,21.0777269,47.4,2,3,4,for living,full ownership,,garage/parking space,municipal
979000,52.1905192,20.9081606,69.0,3,4,6,for living,full ownership,Balcony,garage/parking space,other
979000,52.18059,20.9478,69.0,3,4,6,for living,full ownership,Balcony,garage/parking space,
1025000,52.31147,20.97453,65.33,3,3,4,for living,full ownership,Balcony,garage/parking space,municipal
1900000,52.17757,21.02097,100.38,4,3,5,for living,full ownership,Balcony,garage/parking space,municipal
2175000,52.24491,20.96333,96.0,4,3,6,,full ownership,Balcony,garage/parking space,municipal
899000,52.24782,21.05708,48.0,3,3,4,for finishing,full ownership,Balcony,,municipal
570000,52.19512,20.88379,28.0,1,7,7,for living,full ownership,"Balcony, Terrace",garage/parking space,municipal
610000,52.19512,20.88379,31.0,2,4,8,for living,full ownership,Balcony,garage/parking space,municipal
699900,52.2216516,20.9546989,29.3,2,12,14,for living,full ownership,Balcony,,municipal
699000,52.38434,21.15576,117.49,5,0,1,for finishing,full ownership,,,gas
629000,52.35881,21.11586,103.72,4,1,2,for finishing,full ownership,Balcony,,gas
855000,52.3665,20.93927,65.7,3,3,4,,full ownership,Balcony,garage/parking space,boiler room
1349000,52.23338,20.95718,53.14,3,1,5,,full ownership,Balcony,garage/parking space,municipal
620000,52.23379,20.94274,37.0,2,4,4,,full ownership,Balcony,,
599997,52.2380747,20.9621367,26.4,1,4,8,for living,full ownership,Balcony,,municipal
695000,52.17324,21.01015,50.0,3,0,10,for living,full ownership,,,municipal
960000,52.282724,20.9287,48.7,2,2,6,for living,full ownership,Balcony,garage/parking space,municipal
1298000,52.268124,20.98123,48.13,2,1,2,for living,,,,municipal
451000,52.32903,20.94443,29.74,2,3,3,for living,full ownership,,,municipal
895000,52.1442398,21.0177838,46.0,2,1,7,,,,,
819000,52.23844,21.12794,58.4,3,1,2,,full ownership,Balcony,garage/parking space,
635000,52.1998364,21.1342018,42.56,3,3,3,for finishing,full ownership,Balcony,,municipal
550000,52.2495542,20.9867911,26.5,1,8,10,for living,full ownership,,,municipal
1799000,52.2261572,21.0137953,55.0,2,0,4,for living,full ownership,,,municipal
770000,52.2369852,20.9372037,54.31,3,8,10,for renovation,,Balcony,,municipal
529990,52.29768,20.8874622,35.0,1,4,10,for renovation,,Balcony,garage/parking space,municipal
1420000,52.2751313,20.94964,54.0,3,0,1,for living,full ownership,"Terrace, Garden",garage/parking space,gas
898000,52.2381112,20.9865599,36.34,2,2,3,for finishing,full ownership,Balcony,garage/parking space,municipal
950000,52.2421403,21.0029025,45.0,2,2,3,for living,full ownership,Balcony,,municipal
940000,52.2788085,20.9554274,63.0,2,0,3,for renovation,full ownership,,,municipal
1250000,52.2007294,21.0209314,66.35,3,2,2,for living,full ownership,,,
1079000,52.142884,21.035666,60.0,3,4,12,for living,cooperative ownership right to the premises,Balcony,garage/parking space,
,52.2170473,21.2454154,55.81,3,2,2,for finishing,full ownership,,garage/parking space,
1750000,52.230387,21.011417,61.0,2,5,5,for living,full ownership,,,municipal
470555,52.2296086,20.8874691,26.38,1,3,5,for finishing,full ownership,"Balcony, Terrace",,municipal
760000,52.2458329,20.8988579,42.16,2,0,5,for living,full ownership,Garden,garage/parking space,municipal
810000,52.2382564,20.9047031,60.0,3,3,3,for living,cooperative ownership right to the premises,Balcony,,municipal
1550000,52.15613,21.11163,74.0,3,3,4,for living,full ownership,Balcony,,municipal
864000,52.1427649,21.0350397,49.04,2,1,8,for living,full ownership,Balcony,,municipal
1199999,52.14058,20.71904,100.0,4,0,1,for living,full ownership,Garden,garage/parking space,gas
1155000,52.2913694,21.0517266,68.0,3,4,5,for living,full ownership,Balcony,,municipal
850000,52.2635994,20.9172001,63.02,3,1,2,for living,,Balcony,,municipal
940000,52.273731,20.9383953,55.8,3,10,10,for living,,Balcony,,municipal
928000,52.155032,21.044504,63.4,4,4,4,for living,,Balcony,,municipal
730000,52.189324,21.0513726,37.0,2,10,10,for living,,Balcony,,municipal
2300000,52.2357172,21.0052947,72.0,1,4,14,for living,full ownership,Balcony,,municipal
759000,52.2998355,21.0414881,56.9,3,10,12,for living,full ownership,Balcony,,municipal
1041000,52.2733833,21.086414,86.75,4,0,3,for finishing,full ownership,Garden,garage/parking space,municipal
854480,52.1608237,21.0780113,38.84,2,0,3,for living,,"Terrace, Garden",garage/parking space,municipal
615000,52.0781095,21.0343439,49.48,1,12,16,for living,full ownership,,garage/parking space,other
560560,52.1608237,21.0780113,25.48,1,1,3,for living,,Garden,,municipal
1225000,52.230387,21.011417,58.24,2,3,6,for finishing,full ownership,,,municipal
1200000,52.2708364,20.9566843,54.0,3,9,10,for living,full ownership,Balcony,,municipal
740000,52.32129,21.10589,67.06,3,0,1,for living,full ownership,Garden,garage/parking space,
1399000,52.155876,21.0550409,79.9,4,3,3,for living,cooperative ownership right to the premises,Balcony,garage/parking space,municipal
205000,52.15909,20.81716,11.0,1,1,3,for living,full ownership,,,municipal
630000,52.1910174,20.8963716,37.9,2,5,6,for living,full ownership,Balcony,,boiler room
675000,52.3078468,20.9938462,52.0,2,0,5,for living,full ownership,,,
669000,52.3461975,20.9363419,51.0,2,2,8,,,Balcony,,municipal
1280000,52.1874269,21.0481839,64.0,3,2,7,for living,full ownership,Balcony,garage/parking space,municipal
900000,52.09749,20.99057,71.5,3,1,1,,full ownership,,garage/parking space,
950000,52.24168,21.08406,49.0,2,0,5,for living,full ownership,"Balcony, Terrace",garage/parking space,municipal
1800000,52.1873612,20.9893209,76.6,3,2,,for living,full ownership,Balcony,,municipal
829000,52.2909864,20.9400134,49.0,3,8,10,for living,full ownership,Balcony,,municipal
850000,52.2282624,21.1077574,50.2,2,2,3,for living,full ownership,Balcony,garage/parking space,municipal
620000,52.284773,20.9300448,41.5,2,6,10,for renovation,cooperative ownership right to the premises,Balcony,,municipal
2199999,52.2402267,20.9101284,110.0,5,3,3,for finishing,full ownership,,garage/parking space,municipal
1410123,52.260627,20.970185,67.47,3,3,7,for finishing,full ownership,Balcony,garage/parking space,municipal
899000,52.2886208,21.0797143,54.3,2,0,4,for living,full ownership,"Terrace, Garden",garage/parking space,municipal
1250000,52.2007294,21.0209314,66.35,3,2,2,for living,full ownership,,,
954400,52.2022045,21.0426187,47.72,2,4,5,for living,full ownership,Balcony,garage/parking space,municipal
,52.1128681,20.9733484,40.38,2,2,3,for finishing,full ownership,Balcony,,
639000,52.2008449,20.905607,44.0,2,4,4,for living,,,,municipal
820000,52.0785227,21.0109281,70.03,3,1,4,for living,full ownership,Balcony,garage/parking space,municipal
920000,52.154671,21.0559376,48.06,2,2,5,for living,full ownership,"Balcony, Terrace",garage/parking space,
795000,52.280104,20.94925,47.4,2,2,6,,full ownership,Balcony,,municipal
1050000,52.229764,21.01553,52.0,2,3,5,,full ownership,Balcony,,municipal
1149000,52.3311706,21.0170867,100.0,4,0,2,for living,full ownership,Garden,garage/parking space,gas
1150000,52.23338,20.95718,56.0,3,4,8,for living,full ownership,Balcony,garage/parking space,
1580000,52.2014,21.031,81.25,3,5,,for living,,Balcony,garage/parking space,
780000,52.2261741,21.0378923,37.4,2,6,10,for living,full ownership,Balcony,,municipal
660000,52.2796188,20.9408198,35.34,2,2,4,,full ownership,Balcony,,municipal
810000,52.17174,21.01304,39.36,2,2,4,for living,full ownership,Balcony,,municipal
1385000,52.2443275,20.9446939,69.3,3,1,4,for living,full ownership,Balcony,garage/parking space,municipal
385000,52.2393964,20.97734,16.0,1,1,5,for living,full ownership,,,municipal
629000,52.1923191,21.008742,37.0,2,7,11,for living,cooperative ownership right to the premises,,,municipal
598000,52.0691347,21.0185475,43.3,2,3,4,for living,full ownership,Balcony,,gas
1140000,52.173992,21.0271822,59.3,2,6,10,for living,cooperative ownership right to the premises,Balcony,garage/parking space,municipal
558620,52.2763989,21.0118017,32.86,1,3,8,for finishing,full ownership,,garage/parking space,
,52.1626999,21.1810626,115.45,5,0,,for finishing,full ownership,Garden,,
920000,52.232043,20.8846794,47.0,2,4,,for living,full ownership,Balcony,garage/parking space,
990000,52.19512,20.88379,68.0,3,0,3,for living,full ownership,,,municipal
589000,52.2800822,20.9220479,43.8,2,12,15,for living,cooperative ownership right to the premises,Balcony,,municipal
546000,52.1720544,20.8530943,47.5,2,2,2,for living,full ownership,Garden,garage/parking space,gas
1340000,52.20395,20.92349,85.6,3,2,3,for living,full ownership,,garage/parking space,other
660000,52.23554,20.93807,41.53,2,4,10,for finishing,,Balcony,,municipal
1999990,52.22748,20.95632,50.11,2,12,24,for living,,Balcony,garage/parking space,other
1275000,52.22692,21.01177,43.0,2,5,6,for living,full ownership,Terrace,,municipal
1149000,52.16522,21.07938,50.63,2,1,4,for living,full ownership,Balcony,garage/parking space,municipal
1300000,52.30902,21.05703,77.26,3,0,2,for living,full ownership,"Terrace, Garden",garage/parking space,other
799000,52.24627,20.99379,38.6,1,3,4,for living,full ownership,Balcony,,municipal
660000,52.27515,20.93708,29.8,2,0,2,for finishing,,Garden,garage/parking space,municipal
930000,52.2211315,21.0967724,54.9,2,4,13,for living,full ownership,Balcony,garage/parking space,municipal
840000,52.24168,21.08406,48.0,3,4,4,for living,full ownership,Balcony,,municipal
1350000,52.1723458,21.0702596,81.5,4,4,,for living,full ownership,Balcony,,municipal
1710526,52.1699645,20.9934698,92.08,4,1,5,for finishing,full ownership,Balcony,garage/parking space,
716000,52.2251321,20.9741461,28.41,1,2,6,for finishing,full ownership,Balcony,garage/parking space,
,52.167578,21.171237,63.72,3,0,1,for finishing,full ownership,Garden,,
989000,52.1852057,20.8967066,58.31,3,6,9,for living,full ownership,"Balcony, Terrace",garage/parking space,municipal
955000,52.2632976,21.0445932,43.47,2,1,6,,full ownership,Balcony,garage/parking space,municipal
921765,52.3184507,21.0005113,57.0,3,2,5,for living,full ownership,"Balcony, Terrace",,municipal
899999,52.2232979,21.0951909,59.4,3,5,11,for living,full ownership,Balcony,,municipal
599000,52.24275,21.07572,34.0,2,6,9,,full ownership,Balcony,,municipal
594000,52.2306179,21.0993694,33.05,2,1,8,for finishing,full ownership,Balcony,,municipal
499000,52.2734765,20.9466053,23.91,1,3,4,for living,full ownership,Balcony,,municipal
747000,52.23195,21.03952,37.38,2,7,8,for renovation,,Balcony,garage/parking space,municipal
849000,52.20981,20.80271,67.7,3,3,4,for living,full ownership,Balcony,garage/parking space,gas
2890000,52.2569457,20.993427,112.0,4,8,17,,full ownership,Balcony,garage/parking space,municipal
1020000,52.17991,20.94782,74.0,4,1,4,,full ownership,Balcony,garage/parking space,municipal
747000,52.1707031,21.0004406,39.0,2,1,2,for living,full ownership,,,municipal
729000,52.2650936,20.9785697,37.03,2,4,5,for living,full ownership,,garage/parking space,municipal
1200000,52.2172333,20.9860057,52.45,2,4,5,for living,cooperative ownership right to the premises,,garage/parking space,municipal
1900000,52.1369872,21.230978,101.23,4,0,2,for living,full ownership,"Terrace, Garden",garage/parking space,
2099000,52.1616086,21.1246899,105.49,3,0,,for living,full ownership,"Terrace, Garden",garage/parking space,municipal
638000,52.19448,20.89032,39.92,1,2,4,for living,,Balcony,garage/parking space,
849000,52.2785217,20.9168395,64.0,3,5,12,,cooperative ownership right to the premises,Balcony,,
950000,52.2078,20.89438,59.26,3,3,4,for living,full ownership,Balcony,garage/parking space,municipal
769000,52.20329,20.98002,45.0,2,2,10,for living,,,,municipal
688000,52.18353,21.05679,36.8,2,9,10,for living,full ownership,Balcony,garage/parking space,municipal
633000,52.29834,21.03777,30.0,2,9,10,for living,,Balcony,garage/parking space,municipal
545000,52.1952825,20.8592559,32.0,2,3,,for living,full ownership,Balcony,garage/parking space,municipal
727000,52.25921,20.89585,40.0,2,1,2,for living,full ownership,,garage/parking space,municipal
1279000,52.1969103,20.9588174,69.4,3,2,6,for living,full ownership,Balcony,garage/parking space,municipal
1877777,52.2004613,20.9629029,116.0,3,1,3,for living,full ownership,Balcony,garage/parking space,municipal
809000,52.0902726,21.0170469,70.6,3,3,8,for living,full ownership,Terrace,garage/parking space,
830000,52.2378819,20.9386974,46.43,2,1,12,,cooperative ownership right to the premises,Balcony,,municipal
642000,52.1553691,20.7866364,46.17,2,1,2,for living,full ownership,,,municipal
635000,52.264347,20.96146,27.89,1,3,6,for living,full ownership,Balcony,garage/parking space,municipal
779000,52.2928596,21.054095,45.41,2,12,16,for living,full ownership,Balcony,garage/parking space,municipal
487000,52.1940569,20.9072108,32.0,2,4,4,for living,full ownership,,garage/parking space,municipal
769000,52.1436127,21.0465371,47.8,2,0,4,for living,full ownership,Balcony,,municipal
720000,52.2900109,21.0265092,53.5,2,1,10,for living,,Balcony,,municipal
768000,52.2349114,21.1028589,48.0,2,0,3,for living,full ownership,,,municipal
777591,52.2067296,21.0743444,44.72,2,0,3,for finishing,full ownership,Garden,garage/parking space,
620000,52.3365329,20.9371686,42.0,2,1,4,for living,perpetual usufruct / lease 29,Balcony,garage/parking space,municipal
,52.1566353,21.1895176,74.6,3,1,1,for finishing,full ownership,Balcony,,
550000,52.2142497,21.0465369,37.4,2,8,10,for renovation,,Balcony,,municipal
799000,52.2023893,21.0382661,49.35,2,0,4,for living,full ownership,,,municipal
875000,52.3058423,20.985967,59.58,3,1,4,for living,full ownership,Balcony,garage/parking space,municipal
650000,52.2287324,21.0637378,47.67,2,1,10,for renovation,full ownership,Balcony,,municipal
625000,52.3218187,21.0666446,41.68,2,4,6,for living,full ownership,Balcony,garage/parking space,municipal
1039000,52.09561,21.04201,98.8,3,2,3,,full ownership,Balcony,garage/parking space,
1890000,52.16516,21.07009,92.7,3,2,4,,full ownership,Balcony,garage/parking space,municipal
